title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url
Pengembalian Keuntungan Tidak Sah dan Dana Kompensasi Kerugian Investor di Bidang Pasar Modal,https://www.ojk.go.id/id/regulasi/Pages/Pengembalian-Keuntungan-Tidak-Sah-dan-Dana-Kompensasi-Kerugian-Investor-di-Bidang-Pasar-Modal.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,65/POJK.04/2020,30 Desember 2020,Pengembalian-Keuntungan-Tidak-Sah-dan-Dana-Kompensasi-Kerugian-Investor-di-Bidang-Pasar-Modal -- summary pojk 65 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengembalian-Keuntungan-Tidak-Sah-dan-Dana-Kompensasi-Kerugian-Investor-di-Bidang-Pasar-Modal/summary%20pojk%2065%20-%2004%20-%202020.pdf
Penerapan Manajemen Risiko bagi Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Manajemen-Risiko-bagi-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Surat Edaran OJK,28/SEOJK.05/2020,30 Desember 2020,Penerapan-Manajemen-Risiko-bagi-Dana-Pensiun -- seojk 28-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Manajemen-Risiko-bagi-Dana-Pensiun/seojk%2028-2020.pdf
Penerapan Manajemen Risiko bagi Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Manajemen-Risiko-bagi-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Surat Edaran OJK,28/SEOJK.05/2020,30 Desember 2020,Penerapan-Manajemen-Risiko-bagi-Dana-Pensiun -- summary seojk 28 - 05 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Manajemen-Risiko-bagi-Dana-Pensiun/summary%20seojk%2028%20-%2005%20-%202020.pdf
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 18/POJK.03/2017 tentang Pelaporan dan Permintaan Informasi Debitur Melalui Sistem Layanan Informasi Keuangan (POJK SLIK),https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-18-tentang-Pelaporan-dan-Permintaan-Informasi-Debitur.aspx,Perbankan,Bank Umum,Peraturan OJK,64/POJK.03/2020,29 Desember 2020,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-18-tentang-Pelaporan-dan-Permintaan-Informasi-Debitur -- POJK SLIK 64-03-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-18-tentang-Pelaporan-dan-Permintaan-Informasi-Debitur/POJK%20SLIK%2064-03-2020.pdf
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 18/POJK.03/2017 tentang Pelaporan dan Permintaan Informasi Debitur Melalui Sistem Layanan Informasi Keuangan (POJK SLIK),https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-18-tentang-Pelaporan-dan-Permintaan-Informasi-Debitur.aspx,Perbankan,Bank Umum,Peraturan OJK,64/POJK.03/2020,29 Desember 2020,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-18-tentang-Pelaporan-dan-Permintaan-Informasi-Debitur -- RINGKASAN POJK SLIK 64-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-18-tentang-Pelaporan-dan-Permintaan-Informasi-Debitur/RINGKASAN%20POJK%20SLIK%2064-2020.pdf
Pelaporan Bank Umum Syariah dan Unit Usaha Syariah Melalui Sistem Pelaporan Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan.aspx,"Perbankan,  Syariah","Bank Umum,  Perbankan Syariah",Surat Edaran OJK,27/SEOJK.03/2020,22 Desember 2020,Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan -- seojk 27-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan/seojk%2027-2020.pdf
Pelaporan Bank Umum Syariah dan Unit Usaha Syariah Melalui Sistem Pelaporan Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan.aspx,"Perbankan,  Syariah","Bank Umum,  Perbankan Syariah",Surat Edaran OJK,27/SEOJK.03/2020,22 Desember 2020,Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan -- summary seojk - 27 - 03 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan/summary%20seojk%20-%2027%20-%2003%20-%202020.pdf
Pelaporan Bank Umum Syariah dan Unit Usaha Syariah Melalui Sistem Pelaporan Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan.aspx,"Perbankan,  Syariah","Bank Umum,  Perbankan Syariah",Surat Edaran OJK,27/SEOJK.03/2020,22 Desember 2020,Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan -- FAQ SEOJK 27 - 03 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan/FAQ%20SEOJK%2027%20-%2003%20-%202020.pdf
Pelaporan Bank Umum Konvensional Melalui Sistem Pelaporan Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-Bank-Umum-Konvensional-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan.aspx,Perbankan,Bank Umum,Surat Edaran OJK,26/SEOJK.03/2020,22 Desember 2020,Pelaporan-Bank-Umum-Konvensional-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan -- seojk 26-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-Bank-Umum-Konvensional-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan/seojk%2026-2020.pdf
Pelaporan Bank Umum Konvensional Melalui Sistem Pelaporan Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-Bank-Umum-Konvensional-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan.aspx,Perbankan,Bank Umum,Surat Edaran OJK,26/SEOJK.03/2020,22 Desember 2020,Pelaporan-Bank-Umum-Konvensional-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan -- summary seojk 26 - 03 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-Bank-Umum-Konvensional-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan/summary%20seojk%2026%20-%2003%20-%202020.pdf
"Bentuk dan Susunan Laporan Berkala Perusahaan Pialang Asuransi, Perusahaan Pialang Reasuransi, dan Perusahaan Penilai Kerugian Asuransi","https://www.ojk.go.id/id/regulasi/Pages/Bentuk-dan-Susunan-Laporan-Berkala-Perusahaan-Pialang-Asuransi,-Perusahaan-Pialang-Reasuransi.aspx",IKNB,Asuransi,Surat Edaran OJK,25/SEOJK.05/2020,22 Desember 2020,"Bentuk-dan-Susunan-Laporan-Berkala-Perusahaan-Pialang-Asuransi,-Perusahaan-Pialang-Reasuransi -- seojk 25 - 05 - 2020.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/Bentuk-dan-Susunan-Laporan-Berkala-Perusahaan-Pialang-Asuransi,-Perusahaan-Pialang-Reasuransi/seojk%2025%20-%2005%20-%202020.pdf"
"Bentuk dan Susunan Laporan Berkala Perusahaan Pialang Asuransi, Perusahaan Pialang Reasuransi, dan Perusahaan Penilai Kerugian Asuransi","https://www.ojk.go.id/id/regulasi/Pages/Bentuk-dan-Susunan-Laporan-Berkala-Perusahaan-Pialang-Asuransi,-Perusahaan-Pialang-Reasuransi.aspx",IKNB,Asuransi,Surat Edaran OJK,25/SEOJK.05/2020,22 Desember 2020,"Bentuk-dan-Susunan-Laporan-Berkala-Perusahaan-Pialang-Asuransi,-Perusahaan-Pialang-Reasuransi -- summary seojk 25 - 05 - 2020.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/Bentuk-dan-Susunan-Laporan-Berkala-Perusahaan-Pialang-Asuransi,-Perusahaan-Pialang-Reasuransi/summary%20seojk%2025%20-%2005%20-%202020.pdf"
Pelaporan Bank Umum Melalui Sistem Pelaporan Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-Bank-Umum-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan-.aspx,Perbankan,Bank Umum,Peraturan OJK,63/POJK.03/2020,22 Desember 2020,Pelaporan-Bank-Umum-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan- -- pojk 63-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-Bank-Umum-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan-/pojk%2063-2020.pdf
Pelaporan Bank Umum Melalui Sistem Pelaporan Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-Bank-Umum-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan-.aspx,Perbankan,Bank Umum,Peraturan OJK,63/POJK.03/2020,22 Desember 2020,Pelaporan-Bank-Umum-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan- -- summary pojk 63 - 03 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-Bank-Umum-Melalui-Sistem-Pelaporan-Otoritas-Jasa-Keuangan-/summary%20pojk%2063%20-%2003%20-%202020.pdf
Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/Bank-Perkreditan-Rakyat.aspx,Perbankan,BPR,Peraturan OJK,62/POJK.03/2020,18 Desember 2020,Bank-Perkreditan-Rakyat -- pojk 62-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Bank-Perkreditan-Rakyat/pojk%2062-2020.pdf
Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/Bank-Perkreditan-Rakyat.aspx,Perbankan,BPR,Peraturan OJK,62/POJK.03/2020,18 Desember 2020,Bank-Perkreditan-Rakyat -- summary pojk 62 -03 -2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Bank-Perkreditan-Rakyat/summary%20pojk%2062%20-03%20-2020.pdf
Lembaga Alternatif Penyelesaian Sengketa Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Lembaga-Alternatif-Penyelesaian-Sengketa-Sektor-Jasa-Keuangan.aspx,EPK,Peraturan Lainnya,Peraturan OJK,61/POJK.07/2020,16 Desember 2020,Lembaga-Alternatif-Penyelesaian-Sengketa-Sektor-Jasa-Keuangan -- pojk 61 - 07 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Lembaga-Alternatif-Penyelesaian-Sengketa-Sektor-Jasa-Keuangan/pojk%2061%20-%2007%20-%202020.pdf
Lembaga Alternatif Penyelesaian Sengketa Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Lembaga-Alternatif-Penyelesaian-Sengketa-Sektor-Jasa-Keuangan.aspx,EPK,Peraturan Lainnya,Peraturan OJK,61/POJK.07/2020,16 Desember 2020,Lembaga-Alternatif-Penyelesaian-Sengketa-Sektor-Jasa-Keuangan -- summary pojk 61 - 07 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Lembaga-Alternatif-Penyelesaian-Sengketa-Sektor-Jasa-Keuangan/summary%20pojk%2061%20-%2007%20-%202020.pdf
"Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 5/POJK.05/2017 tentang Iuran, Manfaat Pensiun, dan Manfaat Lain yang Diselenggarakan oleh Dana Pensiun","https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Iuran,-Manfaat-Pensiun.aspx",IKNB,Dana Pensiun,Peraturan OJK,60/POJK.05/2020,16 Desember 2020,"Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Iuran,-Manfaat-Pensiun -- pojk 60 - 05 - 2020.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Iuran,-Manfaat-Pensiun/pojk%2060%20-%2005%20-%202020.pdf"
"Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 5/POJK.05/2017 tentang Iuran, Manfaat Pensiun, dan Manfaat Lain yang Diselenggarakan oleh Dana Pensiun","https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Iuran,-Manfaat-Pensiun.aspx",IKNB,Dana Pensiun,Peraturan OJK,60/POJK.05/2020,16 Desember 2020,"Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Iuran,-Manfaat-Pensiun -- summary pojk - 60 - 05 - 2020.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Iuran,-Manfaat-Pensiun/summary%20pojk%20-%2060%20-%2005%20-%202020.pdf"
Persyaratan dan Tata Cara Pemisahan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah.aspx,"Perbankan,  Syariah",Bank Umum,Peraturan OJK,59/POJK.03/2020,16 Desember 2020,Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah -- pojk 59 - 03 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah/pojk%2059%20-%2003%20-%202020.pdf
Persyaratan dan Tata Cara Pemisahan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah.aspx,"Perbankan,  Syariah",Bank Umum,Peraturan OJK,59/POJK.03/2020,16 Desember 2020,Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah -- summary pojk 59 - 03 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah/summary%20pojk%2059%20-%2003%20-%202020.pdf
Persyaratan dan Tata Cara Pemisahan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah.aspx,"Perbankan,  Syariah",Bank Umum,Peraturan OJK,59/POJK.03/2020,16 Desember 2020,Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah -- Buku Panduan Pemisahan Unit Usaha Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Persyaratan-dan-Tata-Cara-Pemisahan-Unit-Usaha-Syariah/Buku%20Panduan%20Pemisahan%20Unit%20Usaha%20Syariah.pdf
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 14/POJK.05/2020 tentang Kebijakan Countercyclical Dampak Penyebaran Coronavirus Disease 2019 bagi Lembaga Jasa Keuangan Nonbank,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-14-tentang-Kebijakan-Countercyclical-Dampak-Penyebaran-.aspx,IKNB,Peraturan Lainnya,Peraturan OJK,58/POJK.05/2020,16 Desember 2020,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-14-tentang-Kebijakan-Countercyclical-Dampak-Penyebaran- -- pojk 58-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-14-tentang-Kebijakan-Countercyclical-Dampak-Penyebaran-/pojk%2058-2020.pdf
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 14/POJK.05/2020 tentang Kebijakan Countercyclical Dampak Penyebaran Coronavirus Disease 2019 bagi Lembaga Jasa Keuangan Nonbank,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-14-tentang-Kebijakan-Countercyclical-Dampak-Penyebaran-.aspx,IKNB,Peraturan Lainnya,Peraturan OJK,58/POJK.05/2020,16 Desember 2020,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-14-tentang-Kebijakan-Countercyclical-Dampak-Penyebaran- -- Ringkasn POJK 58 - 05 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-14-tentang-Kebijakan-Countercyclical-Dampak-Penyebaran-/Ringkasn%20POJK%2058%20-%2005%20-%202020.pdf
Perubahan Atas Surat Edaran Otoritas Jasa Keuangan Nomor 5/SEOJK.03/2016 tentang Penerapan Tata Kelola bagi Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Penerapan-Tata-Kelola.aspx,Perbankan,Bank Umum,Surat Edaran OJK,24/SEOJK.03/2020,14 Desember 2020,Perubahan-Atas-Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Penerapan-Tata-Kelola -- seojk 24-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Penerapan-Tata-Kelola/seojk%2024-2020.pdf
Perubahan Atas Surat Edaran Otoritas Jasa Keuangan Nomor 5/SEOJK.03/2016 tentang Penerapan Tata Kelola bagi Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Penerapan-Tata-Kelola.aspx,Perbankan,Bank Umum,Surat Edaran OJK,24/SEOJK.03/2020,14 Desember 2020,Perubahan-Atas-Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Penerapan-Tata-Kelola -- SUMMARY SEOJK - 24 -03 -2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-5-tentang-Penerapan-Tata-Kelola/SUMMARY%20SEOJK%20-%2024%20-03%20-2020.pdf
Pelaporan dan Pedoman Akuntansi Reksa Dana,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-dan-Pedoman-Akuntansi-Reksa-Dana.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,56/POJK.04/2020,11 Desember 2020,Pelaporan-dan-Pedoman-Akuntansi-Reksa-Dana -- pojk 56-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-dan-Pedoman-Akuntansi-Reksa-Dana/pojk%2056-2020.pdf
Pelaporan dan Pedoman Akuntansi Reksa Dana,https://www.ojk.go.id/id/regulasi/Pages/Pelaporan-dan-Pedoman-Akuntansi-Reksa-Dana.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,56/POJK.04/2020,11 Desember 2020,Pelaporan-dan-Pedoman-Akuntansi-Reksa-Dana -- summary pojk 56 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelaporan-dan-Pedoman-Akuntansi-Reksa-Dana/summary%20pojk%2056%20-%2004%20-%202020.pdf
Pembiayaan Transaksi Efek Oleh Perusahaan Efek Bagi Nasabah dan Transaksi Short Selling Oleh Perusahaan Efek,https://www.ojk.go.id/id/regulasi/Pages/Pembiayaan-Transaksi-Efek-Oleh-Perusahaan-Efek-Bagi-Nasabah-dan-Transaksi-Short-Selling-Oleh-Perusahaan-Efek.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,55/POJK.04/2020,11 Desember 2020,Pembiayaan-Transaksi-Efek-Oleh-Perusahaan-Efek-Bagi-Nasabah-dan-Transaksi-Short-Selling-Oleh-Perusahaan-Efek -- POJK 55 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pembiayaan-Transaksi-Efek-Oleh-Perusahaan-Efek-Bagi-Nasabah-dan-Transaksi-Short-Selling-Oleh-Perusahaan-Efek/POJK%2055%20-%2004%20-%202020.pdf
Pembiayaan Transaksi Efek Oleh Perusahaan Efek Bagi Nasabah dan Transaksi Short Selling Oleh Perusahaan Efek,https://www.ojk.go.id/id/regulasi/Pages/Pembiayaan-Transaksi-Efek-Oleh-Perusahaan-Efek-Bagi-Nasabah-dan-Transaksi-Short-Selling-Oleh-Perusahaan-Efek.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,55/POJK.04/2020,11 Desember 2020,Pembiayaan-Transaksi-Efek-Oleh-Perusahaan-Efek-Bagi-Nasabah-dan-Transaksi-Short-Selling-Oleh-Perusahaan-Efek -- summary pojk 55 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pembiayaan-Transaksi-Efek-Oleh-Perusahaan-Efek-Bagi-Nasabah-dan-Transaksi-Short-Selling-Oleh-Perusahaan-Efek/summary%20pojk%2055%20-%2004%20-%202020.pdf
Pengendalian dan Perlindungan Efek yang Disimpan Oleh Perusahaan Efek,https://www.ojk.go.id/id/regulasi/Pages/Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-Oleh-Perusahaan-Efek.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,54/POJK.04/2020,11 Desember 2020,Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-Oleh-Perusahaan-Efek -- POJK 54 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-Oleh-Perusahaan-Efek/POJK%2054%20-%2004%20-%202020.pdf
Pengendalian dan Perlindungan Efek yang Disimpan Oleh Perusahaan Efek,https://www.ojk.go.id/id/regulasi/Pages/Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-Oleh-Perusahaan-Efek.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,54/POJK.04/2020,11 Desember 2020,Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-Oleh-Perusahaan-Efek -- summary pojk 54 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengendalian-dan-Perlindungan-Efek-yang-Disimpan-Oleh-Perusahaan-Efek/summary%20pojk%2054%20-%2004%20-%202020.pdf
Rekening Efek pada Kustodian,https://www.ojk.go.id/id/regulasi/Pages/Rekening-Efek-pada-Kustodian.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,53/POJK.04/2020,11 Desember 2020,Rekening-Efek-pada-Kustodian -- POJK 53 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Rekening-Efek-pada-Kustodian/POJK%2053%20-%2004%20-%202020.pdf
Rekening Efek pada Kustodian,https://www.ojk.go.id/id/regulasi/Pages/Rekening-Efek-pada-Kustodian.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,53/POJK.04/2020,11 Desember 2020,Rekening-Efek-pada-Kustodian -- summary pojk 53 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Rekening-Efek-pada-Kustodian/summary%20pojk%2053%20-%2004%20-%202020.pdf
Pemeliharaan dan Pelaporan Modal Kerja Bersih Disesuaikan,https://www.ojk.go.id/id/regulasi/Pages/Pemeliharaan-dan-Pelaporan-Modal-Kerja-Bersih-Disesuaikan.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,52/POJK.04/2020,11 Desember 2020,Pemeliharaan-dan-Pelaporan-Modal-Kerja-Bersih-Disesuaikan -- POJK 52 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pemeliharaan-dan-Pelaporan-Modal-Kerja-Bersih-Disesuaikan/POJK%2052%20-%2004%20-%202020.pdf
Pemeliharaan dan Pelaporan Modal Kerja Bersih Disesuaikan,https://www.ojk.go.id/id/regulasi/Pages/Pemeliharaan-dan-Pelaporan-Modal-Kerja-Bersih-Disesuaikan.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,52/POJK.04/2020,11 Desember 2020,Pemeliharaan-dan-Pelaporan-Modal-Kerja-Bersih-Disesuaikan -- summary pojk 52 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pemeliharaan-dan-Pelaporan-Modal-Kerja-Bersih-Disesuaikan/summary%20pojk%2052%20-%2004%20-%202020.pdf
Pemeliharaan Dokumen Oleh Bank Umum Sebagai Kustodian,https://www.ojk.go.id/id/regulasi/Pages/Pemeliharaan-Dokumen-Oleh-Bank-Umum-Sebagai-Kustodian.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,51/POJK.04/2020,11 Desember 2020,Pemeliharaan-Dokumen-Oleh-Bank-Umum-Sebagai-Kustodian -- POJK 51 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pemeliharaan-Dokumen-Oleh-Bank-Umum-Sebagai-Kustodian/POJK%2051%20-%2004%20-%202020.pdf
Pemeliharaan Dokumen Oleh Bank Umum Sebagai Kustodian,https://www.ojk.go.id/id/regulasi/Pages/Pemeliharaan-Dokumen-Oleh-Bank-Umum-Sebagai-Kustodian.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,51/POJK.04/2020,11 Desember 2020,Pemeliharaan-Dokumen-Oleh-Bank-Umum-Sebagai-Kustodian -- summary pojk 51 - 04 -2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pemeliharaan-Dokumen-Oleh-Bank-Umum-Sebagai-Kustodian/summary%20pojk%2051%20-%2004%20-2020.pdf
Pengendalian Internal Perusahaan Efek yang Melakukan Kegiatan Usaha Sebagai Perantara Pedagang Efek,https://www.ojk.go.id/id/regulasi/Pages/Pengendalian-Internal-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,50/POJK.04/2020,11 Desember 2020,Pengendalian-Internal-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek -- POJK 50 - 04 - 2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengendalian-Internal-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek/POJK%2050%20-%2004%20-%202020.pdf
