title,filename,altlink
Surat Edaran Bank Indonesia perihal Pelaksanaan Good Corporate Governance bagi Bank Umum,lamp1_se151513.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pelaksanaan-Good-Corporate-Governance-bagi-Bank-Umum/lamp1_se151513.pdf
Surat Edaran Bank Indonesia perihal Pelaksanaan Good Corporate Governance bagi Bank Umum,lamp3_se151513.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pelaksanaan-Good-Corporate-Governance-bagi-Bank-Umum/lamp3_se151513.pdf
Surat Edaran Bank Indonesia perihal Pelaksanaan Good Corporate Governance bagi Bank Umum,lamp4_se151513.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pelaksanaan-Good-Corporate-Governance-bagi-Bank-Umum/lamp4_se151513.pdf
Surat Edaran Bank Indonesia perihal Pelaksanaan Good Corporate Governance bagi Bank Umum,faq_1515_13.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pelaksanaan-Good-Corporate-Governance-bagi-Bank-Umum/faq_1515_13.pdf
Surat Edaran Bank Indonesia perihal Perubahan Ketiga atas Surat Edaran Bank Indonesia Nomor 8/15/DPNP Tanggal 12 Juli 2006 perihal Laporan Berkala Bank Umum,SEBI 14.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Perubahan-Ketiga-atas-SEBI-Nomor-815DPNP-Tanggal-12-Juli-2006-perihal-Laporan-Berkala-Bank-Umum/SEBI%2014.pdf
Surat Edaran Bank Indonesia perihal Perubahan Ketiga atas Surat Edaran Bank Indonesia Nomor 8/15/DPNP Tanggal 12 Juli 2006 perihal Laporan Berkala Bank Umum,lamp_se_1514_13.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Perubahan-Ketiga-atas-SEBI-Nomor-815DPNP-Tanggal-12-Juli-2006-perihal-Laporan-Berkala-Bank-Umum/lamp_se_1514_13.pdf
Surat Edaran Bank Indonesia perihal Perubahan Ketiga atas Surat Edaran Bank Indonesia Nomor 8/15/DPNP Tanggal 12 Juli 2006 perihal Laporan Berkala Bank Umum,faq_se_1514_13.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Perubahan-Ketiga-atas-SEBI-Nomor-815DPNP-Tanggal-12-Juli-2006-perihal-Laporan-Berkala-Bank-Umum/faq_se_1514_13.pdf
Surat Edaran Bank Indonesia perihal Fasilitas Pendanaan Jangka Pendek bagi Bank Umum,SEBI 1511 DPNP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Fasilitas-Pendanaan-Jangka-Pendek-bagi-Bank-Umum/SEBI%201511%20DPNP.pdf
Surat Edaran Bank Indonesia perihal Fasilitas Pendanaan Jangka Pendek bagi Bank Umum,faq_se_151113.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Fasilitas-Pendanaan-Jangka-Pendek-bagi-Bank-Umum/faq_se_151113.pdf
Surat Edaran Bank Indonesia perihal Laporan Kegiatan Penitipan dengan Pengelolaan (Trust) Bank Umum yang Disampaikan kepada Bank Indonesia,SEBI 1510 DPNP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Laporan-Kegiatan-Penitipan-dengan-Pengelolaan-(Trust)-Bank-Umum-yang-Disampaikan-kepada-BI/SEBI%201510%20DPNP.pdf
Surat Edaran Bank Indonesia perihal Laporan Kegiatan Penitipan dengan Pengelolaan (Trust) Bank Umum yang Disampaikan kepada Bank Indonesia,faq_se_151013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Laporan-Kegiatan-Penitipan-dengan-Pengelolaan-(Trust)-Bank-Umum-yang-Disampaikan-kepada-BI/faq_se_151013.pdf
​Surat Edaran Bank Indonesia perihal Pembukaan Jaringan Kantor Bank Umum Syariah dan Unit Usaha Syariah Berdasarkan Modal Inti.,SEBI 15 8 DPbS.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pembukaan-Jaringan-Kantor-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Berdasarkan-Modal-Inti/SEBI%2015%208%20DPbS.pdf
​Surat Edaran Bank Indonesia perihal Pembukaan Jaringan Kantor Bank Umum Syariah dan Unit Usaha Syariah Berdasarkan Modal Inti.,faq_se158_13.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pembukaan-Jaringan-Kantor-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Berdasarkan-Modal-Inti/faq_se158_13.pdf
Surat Edaran Bank Indonesia tentang Pembukaan Jaringan Kantor Bank Umum Syariah dan Unit Usaha Syariah Berdasarkan Modal Inti,431.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-tentang-Pembukaan-Jaringan-Kantor-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Berdasarkan-Modal-Inti/431.pdf
Surat Edaran Bank Indonesia tentang Pembukaan Jaringan Kantor Bank Umum Syariah dan Unit Usaha Syariah Berdasarkan Modal Inti,faq_se158_13.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-tentang-Pembukaan-Jaringan-Kantor-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-Berdasarkan-Modal-Inti/faq_se158_13.pdf
Surat Edaran Bank Indonesia perihal Pembukaan Jaringan Kantor Bank Umum Berdasarkan Modal Inti,SEBI 150714.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pembukaan-Jaringan-Kantor-Bank-Umum-Berdasarkan-Modal-Inti/SEBI%20150714.pdf
Surat Edaran Bank Indonesia perihal Pembukaan Jaringan Kantor Bank Umum Berdasarkan Modal Inti,lampiran_se_150714.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pembukaan-Jaringan-Kantor-Bank-Umum-Berdasarkan-Modal-Inti/lampiran_se_150714.pdf
Surat Edaran Bank Indonesia perihal Pembukaan Jaringan Kantor Bank Umum Berdasarkan Modal Inti,faq_se_150713.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Pembukaan-Jaringan-Kantor-Bank-Umum-Berdasarkan-Modal-Inti/faq_se_150713.pdf
Surat Edaran Bank Indonesia perihal Kepemilikan Bank Umum,SEBI 15 4 DPNP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Kepemilikan-Saham-Bank-Umum/SEBI%2015%204%20DPNP.pdf
Surat Edaran Bank Indonesia perihal Kepemilikan Bank Umum,lampiran_se_150413.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Kepemilikan-Saham-Bank-Umum/lampiran_se_150413.pdf
Surat Edaran Bank Indonesia perihal Kepemilikan Bank Umum,faq_se_150413.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Kepemilikan-Saham-Bank-Umum/faq_se_150413.pdf
Peraturan Bank Indonesia tentang Lembaga Pengelola Informasi Perkreditan,pbi_151313_1389697790.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Lembaga-Pengelola-Informasi-Perkreditan/pbi_151313_1389697790.pdf
Peraturan Bank Indonesia tentang Lembaga Pengelola Informasi Perkreditan,penj_pbi_150113.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Lembaga-Pengelola-Informasi-Perkreditan/penj_pbi_150113.pdf
Peraturan Bank Indonesia tentang Lembaga Pengelola Informasi Perkreditan,faq_pbi_150113.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Lembaga-Pengelola-Informasi-Perkreditan/faq_pbi_150113.pdf
Surat Edaran Bank Indonesia perihal Kepemilikan Tunggal pada Perbankan Indonesia,SEBI 15 02 DPNP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Kepemilikan-Tunggal-pada-Perbankan-Indonesia/SEBI%2015%2002%20DPNP.pdf
Surat Edaran Bank Indonesia perihal Kepemilikan Tunggal pada Perbankan Indonesia,faq_se_150213.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Kepemilikan-Tunggal-pada-Perbankan-Indonesia/faq_se_150213.pdf
"Peraturan BAPEPAM tentang Dukungan Reasuransi, Batas Retensi Sendiri, Serta Bentuk dan Susunan Laporan Program Reasuransi",BAPEPAM PER-11BL2012.pdf,"https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-BAPEPAM-tentang-Dukungan-Reasuransi,-Batas-Retensi-Sendiri,-Serta-Bentuk-dan-Susunan-Laporan-Program-Reasuransi/BAPEPAM%20PER-11BL2012.pdf"
Surat Edaran Bank Indonesia perihal Transparansi Informasi Suku Bunga Dasar Kredit,SEBI 15 01 DPNP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Transparansi-Informasi-Suku-Bunga-Dasar-Kredit/SEBI%2015%2001%20DPNP.pdf
Surat Edaran Bank Indonesia perihal Transparansi Informasi Suku Bunga Dasar Kredit,faq_se_150113.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Transparansi-Informasi-Suku-Bunga-Dasar-Kredit/faq_se_150113.pdf
Lembaga Keuangan Mikro,UU no 1 th 2013 ttg Lembaga Keuangan Mikro.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Lembaga-Keuangan-Mikro/UU%20no%201%20th%202013%20ttg%20Lembaga%20Keuangan%20Mikro.pdf
Undang-Undang Republik Indonesia tentang Lembaga Keuangan Mikro,UU no 1 th 2013 ttg Lembaga Keuangan Mikro.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/UU-Republik-Indonesia-tentang-Lembaga-Keuangan-Mikro/UU%20no%201%20th%202013%20ttg%20Lembaga%20Keuangan%20Mikro.pdf
Peraturan BAPEPAM tentang Pedoman Pembentukan Cadangan Teknis Bagi Perusahaan Asuransi dan Perusahaan Reasuransi,BAPEPAM-LK PER-09BL2012.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-BAPEPAM-tentang-Pedoman-Pembentukan-Cadangan-Teknis-Bagi-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi/BAPEPAM-LK%20PER-09BL2012.pdf
PBI tentang Kewajiban Penyediaan Modal Minimum Bank Umum,42.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-2012/42.pdf
PBI tentang Kewajiban Penyediaan Modal Minimum Bank Umum,faq_pbi_141812.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-2012/faq_pbi_141812.pdf
Peraturan Bank Indonesia tentang Penerapan Program Anti Pencucian Uang dan Pencegahan Pendanaan Terorisme bagi Bank Umum,33.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Penerapan-Program-Anti-Pencucian-Uang-dan-Pencegahan-Pendanaan-Terorisme-bagi-Bank-Umum/33.pdf
Peraturan Bank Indonesia tentang Penerapan Program Anti Pencucian Uang dan Pencegahan Pendanaan Terorisme bagi Bank Umum,faq_pbi_142712.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Penerapan-Program-Anti-Pencucian-Uang-dan-Pencegahan-Pendanaan-Terorisme-bagi-Bank-Umum/faq_pbi_142712.pdf
Peraturan BAPEPAM tentang Laporan Aktuaris Perusahaan Asuransi dan Perusahaan Reasuransi,BAPEPAM-LK PER-10BL2012.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-BAPEPAM-tentang-Laporan-Aktuaris-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi/BAPEPAM-LK%20PER-10BL2012.pdf
Peraturan BAPEPAM tentang Pedoman Perhitungan Modal Minimum Berbasis Risiko Bagi Perusahaan Asuransi dan Perusahaan Reasuransi,BAPEPAM-LK PER-08BL2012.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-BAPEPAM-tentang-Pedoman-Perhitungan-Modal-Minimum-Berbasis-Risiko-Bagi-Perusahaan-Asuransi-dan-Reasuransi/BAPEPAM-LK%20PER-08BL2012.pdf
Peraturan BAPEPAM tentang Referensi Unsur Premi Murni serta Unsur Biaya Administrasi dan Biaya Umum Lainnya Pada Lini Usaha Asuransi Kendaraan Bermotor Tahun 2013,BAPEPAM-LK PER07BL2012.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-BAPEPAM-tentang-Referensi-Unsur-Premi-Murni-serta-Unsur-Biaya-Administrasi-dan-Biaya-Umum-Lainnya-2012/BAPEPAM-LK%20PER07BL2012.pdf
Peraturan Bank Indonesia tentang Kegiatan Usaha dan Jaringan Kantor berdasarkan Modal dan Inti Bank,35.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kegiatan-Usaha-dan-Jaringan-Kantor-berdasarkan-Modal-dan-Inti-Bank/35.pdf
Peraturan Bank Indonesia tentang Kegiatan Usaha dan Jaringan Kantor berdasarkan Modal dan Inti Bank,faq_pbi_142612.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kegiatan-Usaha-dan-Jaringan-Kantor-berdasarkan-Modal-dan-Inti-Bank/faq_pbi_142612.pdf
IX. C11. Pemeringkatan Efek Bersifat Utang dan atau Sukuk Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,9.IX.C.11.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-IXC11-tentang-Pemeringkatan-Efek-Bersifat-Utang-dan-atau-Sukuk/9.IX.C.11.pdf
Peraturan Bank Indonesia tentang Kepemilikan Tunggal pada Perbankan Indonesia,36.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kepemilikan-Tunggal-pada-Perbankan-Indonesia/36.pdf
Peraturan Bank Indonesia tentang Kepemilikan Tunggal pada Perbankan Indonesia,faq_pbi_142412.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kepemilikan-Tunggal-pada-Perbankan-Indonesia/faq_pbi_142412.pdf
Peraturan Bank Indonesia tentang Perubahan atas Peraturan Bank Indonesia Nomor 11/24/PBI/2009 tentang Fasilitas Pendanaan Jangka Pendek Syariah bagi Bank Umum Syariah,432.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-1124PBI2009-tentang-Fasilitas-Pendanaan-Jangka-Pendek-Syariah-bagi-Bank-Umum-Syariah-/432.pdf
Peraturan Bank Indonesia tentang Perubahan atas Peraturan Bank Indonesia Nomor 11/24/PBI/2009 tentang Fasilitas Pendanaan Jangka Pendek Syariah bagi Bank Umum Syariah,faq_pbi_142012.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-1124PBI2009-tentang-Fasilitas-Pendanaan-Jangka-Pendek-Syariah-bagi-Bank-Umum-Syariah-/faq_pbi_142012.pdf
PBI tentang Perubahan atas Peraturan Bank Indonesia Nomor 11/24/PBI/2009 tentang Fasilitas Pendanaan Jangka Pendek Syariah bagi Bank Umum Syariah,39.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-atas-Peraturan-BI-Nomor-11-24-PBI-2009-tentang-Fasilitas-Pendanaan-Jangka-Pendek-Syariah/39.pdf
PBI tentang Perubahan atas Peraturan Bank Indonesia Nomor 11/24/PBI/2009 tentang Fasilitas Pendanaan Jangka Pendek Syariah bagi Bank Umum Syariah,faq_pbi_142012.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-atas-Peraturan-BI-Nomor-11-24-PBI-2009-tentang-Fasilitas-Pendanaan-Jangka-Pendek-Syariah/faq_pbi_142012.pdf
X. H1. Laporan Biro Administrasi Efekatau Emiten dan Perusahaan Publik yang Menyelenggarakan Administrasi Efek Sendiri,X.H.1.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-XH1-tentang-Laporan-Biro-Administrasi-Efek--dan-Perusahaan-Publik-yang-Menyelenggarakan-Administrasi-Efek-Sendiri/X.H.1.pdf
IX. I5. Pembentukan dan Pedoman Pelaksanaan Kerja Komite Audit Berdasarkan Keputusan Kepala Badan Pengawas Pasar Modal,6.IX.I.5.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-IXI5-tentang-Pembentukan-dan-Pedoman-Pelaksanaan-Kerja-Komite-Audit/6.IX.I.5.pdf
Pengajuan Permohonan Keberatan Atas Sanksi,Peraturan BAPEPAM XIV B 2.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengajuan-Permohonan-Keberatan-Atas-Sanksi/Peraturan%20XIV%20B%202.pdf
Keputusan Menteri Keuangan tentang Persyaratan Pengurus dan Dewan Pengawas Dana Pensiun Pemberi Kerja dan Pelaksana Tugas Pengurus Dana Pensiun Lembaga Keuangan,513.KMK.06.2002.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/KMK-Nomor-513.KMK.06.2002/513.KMK.06.2002.pdf
PBI tentang Perubahan atas Peraturan Bank Indonesia Nomor 5/20/PBI/2003 tentang Pengalihan Pengelolaan Kredit Likuiditas Bank Indonesia dalam Rangka Kredit Program,faq_pbi_141912.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-atas-PBI-Nomor-5-20-2003-tentang-Pengalihan-Pengelolaan-Kredit-Likuiditas-BI/faq_pbi_141912.pdf
Surat Edaran Bank Indonesia tentang Penerapan Kebijakan Produk Pembiayaan Kepemilikan Rumah dan Pembiayaan Kendaraan Bermotor bagi Bank Umum Syariah dan Unit Usaha Syariah,433.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-tentang-Penerapan-Kebijakan-Produk-Pembiayaan-Kepemilikan-Rumah-dan-Pembiayaan-Kendaraan-Bermotor-/433.pdf
Surat Edaran Bank Indonesia tentang Penerapan Kebijakan Produk Pembiayaan Kepemilikan Rumah dan Pembiayaan Kendaraan Bermotor bagi Bank Umum Syariah dan Unit Usaha Syariah,faq_se143312.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-tentang-Penerapan-Kebijakan-Produk-Pembiayaan-Kepemilikan-Rumah-dan-Pembiayaan-Kendaraan-Bermotor-/faq_se143312.pdf
Peraturan Bank Indonesia tentang Fasilitas Pendanaan Jangka Pendek bagi Bank Umum,45.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Fasilitas-Pendanaan-Jangka-Pendek-bagi-Bank-Umum/45.pdf
Peraturan Bank Indonesia tentang Fasilitas Pendanaan Jangka Pendek bagi Bank Umum,faq_pbi_141612.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Fasilitas-Pendanaan-Jangka-Pendek-bagi-Bank-Umum/faq_pbi_141612.pdf
PBI tentang Kegiatan Usaha Bank berupa Penitipan dengan Pengelolaan (Trust),44.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kegiatan-Usaha-Bank-berupa-Penitipan-dengan-Pengelolaan-(Trust)/44.pdf
PBI tentang Kegiatan Usaha Bank berupa Penitipan dengan Pengelolaan (Trust),faq_pbi_141712.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kegiatan-Usaha-Bank-berupa-Penitipan-dengan-Pengelolaan-(Trust)/faq_pbi_141712.pdf
Perubahan atas Peraturan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan Nomor PER-03/BL/2007 tentang Kegiatan Perusahaan Pembiayaan Berdasarkan Prinsip Syariah,499.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-atas-Peraturan-Ketua-Badan-Pengawas-Pasar-Modal-dan-Lembaga-Keuangan-Nomor-PER-03BL2007-tentang-Kegiatan-Perusa/499.pdf
Perubahan atas Peraturan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan Nomor PER-03/BL/2007 tentang Kegiatan Perusahaan Pembiayaan Berdasarkan Prinsip Syariah,488.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-atas-Peraturan-Ketua-Bapepam-dan-Lembaga-Keuangan-tentang-Kegiatan-Perusahaan-Pembiayaan-Berdasarkan-Prinsip/488.pdf
V.B.5. Tata Cara Permohonan Pengakuan Sertifikat Keahlian Wakil Perusahaan Efek oleh Lembaga Pendidikan Khusus Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,V.B.5.Tata Cara Permohonan Sertifikat Keahlian.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-VB5-tentang-Tata-Cara-Permohonan-Pengakuan-Sertifikat-Keahlian-Wakil-Perusahaan-Efek-oleh-Lembaga-Pendidikan-Khusus/V.B.5.Tata%20Cara%20Permohonan%20Sertifikat%20Keahlian.pdf
PBI tentang Penilaian Kualitas Aset Bank Umum,47.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Penilaian-Kualitas-Aset-Bank-Umum/47.pdf
PBI tentang Penilaian Kualitas Aset Bank Umum,faq_pbi_141512.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Penilaian-Kualitas-Aset-Bank-Umum/faq_pbi_141512.pdf
PBI tentang Transparansi dan Publikasi Laporan Bank,48.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Transparansi-dan-Publikasi-Laporan-Bank/48.pdf
PBI tentang Transparansi dan Publikasi Laporan Bank,penj_pbi_141412.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Transparansi-dan-Publikasi-Laporan-Bank/penj_pbi_141412.pdf
PBI tentang Transparansi dan Publikasi Laporan Bank,faq_pbi_141412.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Transparansi-dan-Publikasi-Laporan-Bank/faq_pbi_141412.pdf
PBI tentang Laporan Kantor Pusat Bank Umum,49.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Laporan-Kantor-Pusat-Bank-Umum/49.pdf
PBI tentang Laporan Kantor Pusat Bank Umum,penj_pbi_141212.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Laporan-Kantor-Pusat-Bank-Umum/penj_pbi_141212.pdf
PBI tentang Laporan Kantor Pusat Bank Umum,faq_pbi_141212.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Laporan-Kantor-Pusat-Bank-Umum/faq_pbi_141212.pdf
Peraturan Menteri Keuangan Nomor 152/PMK.010/2012 tentang Tata Kelola Perusahaan yang Baik Bagi Perusahaan Perasuransian,menas1_1389240447.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PMK-Nomor-152PMK.010-Tahun-2012-tentang-Tata-Kelola-Perusahaan-yang-Baik-Bagi-Perusahaan-Perasuransian/menas1_1389240447.pdf
Surat Edaran Bank Indonesia perihal Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,434.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Uji-Kemampuan-dan-Kepatutan-Bank-Syariah-dan-Unit-Usaha-Syariah/434.pdf
Surat Edaran Bank Indonesia perihal Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,lampiran_se_142512.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Uji-Kemampuan-dan-Kepatutan-Bank-Syariah-dan-Unit-Usaha-Syariah/lampiran_se_142512.pdf
Surat Edaran Bank Indonesia perihal Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,faq_se_142512.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Uji-Kemampuan-dan-Kepatutan-Bank-Syariah-dan-Unit-Usaha-Syariah/faq_se_142512.pdf
X. K6. Penyampaian Laporan Tahunan Emiten atau Perusahaan Publik Berdasarkan keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,X.K.6.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-XK6-tentang-Penyampaian-Laporan-Tahunan-Emiten-atau-Perusahaan-Publik/X.K.6.pdf
IX. A14. Akad-Akad yang Digunakan dalam Penerbitan Efek Syariah di Pasar Modal Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,15.IX.A.14.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-IXA14-tentang-Akad-Akad-yang-Digunakan-dalam-Penerbitan-Efek-Syariah-di-Pasar-Modal/15.IX.A.14.pdf
PBI tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Perkreditan Rakyat,52.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)-Bank-Perkreditan-Rakyat/52.pdf
PBI tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Perkreditan Rakyat,faq_pbi_141212.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)-Bank-Perkreditan-Rakyat/faq_pbi_141212.pdf
Peraturan Bank Indonesia tentang Kepemilikan Saham Bank Umum,54.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kepemilikan-Saham-Bank-Umum/54.pdf
Peraturan Bank Indonesia tentang Kepemilikan Saham Bank Umum,faq_pbi_140812.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kepemilikan-Saham-Bank-Umum/faq_pbi_140812.pdf
VIII. G7. Penyajian dan Pengungkapan Laporan Keuangan Emiten atau Perusahaan Publik Berdasarkan Keputusan Ketua Badan Pengawas Pasar Modal dan Lembaga Keuangan,VIII.G.7.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/BAPEPAM-VIIIG7-tentang-Penyajian-dan-Pengungkapan-Laporan-Keuangan-Emiten-atau-Perusahaan-Publik/VIII.G.7.pdf
Peraturan Bank Indonesia tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,56.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)-Bank-Syariah-dan-Unit-Usaha-Syariah/56.pdf
Peraturan Bank Indonesia tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,faq_pbi_14612.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)-Bank-Syariah-dan-Unit-Usaha-Syariah/faq_pbi_14612.pdf
Peraturan Bank Indonesia tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,343.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)-Bank-Perkreditan-Rakyat-Syariah/343.pdf
